timestep,remainder
4143,0.3230199271751566
4144,-2.550789596634395
4145,2.682543736698932
4146,2.2825437366989476
4147,0.7908770700322592
4148,0.6682580224132266
4149,0.1658770700322698
4150,-0.5698372156820355
4151,-1.3960276918724972
4152,-0.541265787110575
4153,-0.6103134061582054
4154,0.22182945098465723
4155,0.31587707003226484
4156,-0.8305515013962861
4157,-0.12102769187250573
4158,1.4087342128894065
4159,0.7313532605084703
4160,0.25278183193703896
4161,0.5230199271751346
4162,0.1254008795560715
4163,0.6301627843179816
4164,2.1182580224132153
4165,0.7492104033655913
4166,1.8420675462227578
4167,-1.6543610252058158
4168,-2.83293245377725
4169,-1.5150753109200892
4170,-0.6984086442534654
4171,1.2575437366989242
4172,3.037305641460854
4173,2.832543736698941
4174,2.075400879556092
4175,0.26825802241321384
4176,0.2992104033656062
4177,-0.15555150139630314
4178,0.06944849860370539
4179,0.05873421288941216
4180,-0.10436102520586843
4181,-0.050789596634380985
4182,1.1873056414608385
4183,0.2920675462227571
4184,-0.10674197758674353
4185,1.1504008795560736
4186,1.3563532605084774
4187,4.4908770700322656
4188,2.645638974794167
4189,-0.05436102520581798
4190,0.97540087955608
4191,0.4254008795560651
4192,0.8813532605084511
4193,0.5765913557465474
4194,0.8861151652703754
4195,0.1992104033655835
4196,-0.13412292996770603
4197,0.2813532605084781
4198,0.1087342128893809
4199,1.8944484986037082
4200,1.7765913557465502
4201,0.11825802241320815
4202,0.612305641460825
4203,2.2730199271751204
4204,1.7718294509846615
4205,1.0313532605084603
4206,0.6265913557465375
4207,1.9789723081275241
4208,1.193258022413211
4209,0.8813532605084724
4210,1.173019927175119
4211,0.4206389747941657
4212,1.801591355746563
4213,0.19801992717512817
4214,1.9944484986037025
4215,0.6658770700322627
4216,1.9837342128894164
4217,0.8539723081275099
4218,0.3254008795560779
4219,0.2837342128893958
4220,2.375400879556082
4221,3.7087342128894107
4222,0.2575437366989206
4223,0.5480199271751189
4224,0.43730564146084916
4225,0.032543736698936954
4226,-0.5841229299677124
4227,0.16825802241321597
4228,0.7075437366989483
4229,-0.056741977586789005
4230,1.1349246890798774
4231,-2.2495991204439107
4232,-5.312694358539165
4233,-1.7293610252058258
4234,-0.25436102520584214
4235,0.290877070032284
4236,0.10635326050844185
4237,0.6527818319370446
4238,1.0039723081274907
4239,0.8515913557465566
4240,1.706353260508454
4241,1.5230199271751346
4242,1.6706389747941905
4243,0.5670675462227379
4244,0.18730564146085982
4245,-0.023408644253454014
4246,0.6801627843179929
4247,3.062305641460835
4248,1.51706754622273
4249,1.7206389747941842
4250,1.130162784317971
4251,0.8849246890798774
4252,3.2337342128894164
4253,2.98373421288942
4254,0.9075437366989512
4255,2.444448498603702
4256,1.1801627843179823
4257,1.9813532605084632
4258,1.495638974794172
4259,-0.6817419775867748
4260,0.8170675462227415
4261,2.711115165270371
4262,3.458734212889432
4263,2.4420675462227486
4264,1.4908770700322798
4265,2.293258022413223
4266,1.777781831937041
4267,0.7801627843179872
4268,0.8742104033655949
4269,1.3908770700322677
4270,1.3242104033656226
4271,1.6658770700322698
4272,2.6408770700322783
4273,1.9075437366989334
4274,2.1777818319370503
4275,1.6492104033656148
4276,2.2444484986037097
4277,1.6575437366989334
4278,0.9837342128894306
4279,1.5539723081275234
4280,0.9873056414608499
4281,1.634924689079888
4282,1.5587342128894335
4283,1.2992104033656098
4284,0.10159135574655309
4285,2.5468294509846636
4286,1.1742104033656027
4287,1.782543736698937
4288,3.1075437366989505
4289,1.9313532605084553
4290,2.6563532605084745
4291,-1.5460276918724762
4292,-3.068646739491548
4293,-1.2686467394915262
4294,-1.7769800728248715
4295,-1.6615038823486756
4296,-1.3531705490153492
4297,-0.1067419775867613
4298,-1.076980072824881
4299,-3.4043610252058194
4300,-1.915075310920102
4301,2.5004008795560715
4302,6.149210403365611
4303,5.8682580224132295
4304,5.3349246890799
4305,6.6230199271751236
4306,8.323019927175132
4307,5.348019927175146
4308,1.420638974794187
4309,1.005162784317987
4310,1.96111516527038
4311,-1.3186467394915269
4312,-0.06745626330105559
4313,1.1039723081275188
4314,2.202781831937031
4315,0.3551627843179812
4316,-1.0079324537772383
4317,2.311115165270362
4318,3.1634961176513396
4319,-0.27698007282485015
4320,-1.4424562633010556
4321,-2.480551501396297
4322,-0.8829324537772543
4323,-2.4626943585391636
4324,-2.3055515013962964
4325,1.2325437366989362
4326,-0.6960276918724855
4327,1.7420675462227617
4328,0.8301627843179915
4329,3.4325437366989515
4330,1.6313532605084688
4331,0.2658770700322677
4332,0.1349246890799023
4333,3.561115165270385
4334,2.933734212889414
4335,-1.5007895966343838
4336,-4.5007895966343945
4337,-6.08888483472963
4338,-5.2626943585391475
4339,-4.715075310920111
4340,-4.507932453777248
4341,0.6087342128894146
4342,4.050400879556083
4343,4.530162784317991
4344,2.025400879556093
4345,1.4920675462227617
4346,2.481353260508474
4347,2.1777818319370414
4348,1.734924689079902
4349,1.1980199271751477
4350,0.26230564146086266
4351,-0.4900753109201119
4352,-1.1436467394915244
4353,0.09921040336562825
4354,-1.5019800728248534
4355,0.4706389747941859
4356,1.2337342128894058
4357,0.39087707003291605
4358,-1.318646739491541
4359,0.9682580224130781
4360,2.6825437366989213
4361,1.392067546222675
4362,-0.0067419775867669784
4363,-1.6305515013962921
4364,-1.059122929967696
4365,0.42659135574657725
4366,1.861115165270368
4367,1.8218294509846729
4368,1.6349246890798916
4369,2.048019927175128
4370,0.9123056414608754
4371,1.7837342128894065
4372,2.201591355746558
4373,1.3861151652703665
4374,-0.3257895966343387
4375,-3.019837215682011
4376,-4.659122929967704
4377,-4.773408644253436
4378,-3.319837215682023
4379,-1.0162657871106138
4380,-3.0438707425125866
4381,-2.528576624870327
4382,-2.228576624868463
4383,-1.1391648601609923
4384,-1.0803413307497536
4385,-0.12034133075140474
4386,0.48201161042603147
4387,0.6596586692475785
4388,-0.4450472131040133
4389,1.054952786895191
4390,-0.3944589778093821
4391,3.013776316308718
4392,-0.5121060366442283
4393,3.44907043395488
4394,2.0737763163082814
4395,3.765541022190618
4396,1.5890704339555022
4397,4.225541022192605
4398,4.363188081013869
4399,1.702011610424968
4400,1.7008351398375794
4401,0.04907043394721988
4402,0.6478939633615326
4403,-0.5274001542694187
4404,-1.0050472130977024
4405,-1.0721060366340733
4406,-2.496811918979274
4407,-0.8991648601625233
4408,4.9102469045331905
4409,0.5196586692471605
4410,1.5361292574824734
4411,3.836129257474159
4412,4.014952786893387
4413,2.089070433954081
4414,1.5455410221998402
4415,0.9561292574839353
4416,-0.38101351306014664
4417,-4.870299227345861
4418,-2.7643468463934617
4419,-2.6833944654411095
4420,-3.1512516082982405
4421,-1.8298230368696782
4422,-2.3738706559172815
4423,-1.0619658940125216
4424,-0.8524420844887217
4425,0.12493886789223652
4426,-0.14291827496490406
4427,-0.42029922734587366
4428,-2.1810135130601473
4429,-0.20839446544108675
4430,-1.61553732258397
4431,2.0951769631303314
4432,0.5130341059874386
4433,-0.09887065591730071
4434,1.4237483917017428
4435,1.011843629796994
4436,1.6677960107493899
4437,1.1035102964636696
4438,0.5189864869398573
4439,0.049938867892233674
4440,0.45589124884462606
4441,-1.0702992273458705
4442,-1.4214897035363272
4443,-2.4214897035363485
4444,-0.2572039892506215
4445,-0.5714897035363471
4446,-3.2262516082982593
4447,-2.782203989250629
4448,-1.0619658940124985
4449,-0.38577541782200875
4450,0.41660553455890614
4451,-2.2060135130601424
4452,-1.2191087511553693
4453,-3.5893468463934823
4454,-1.3905373225839508
4455,-0.07148970353634176
4456,-0.15720398925058632
4457,0.8535102964636376
4458,0.604700772654132
4459,0.8689864869398463
4460,1.0011293440827025
4461,-2.231013513060139
4462,-2.148870655917287
4463,-1.189346846393489
4464,2.7392245821779433
4465,-1.4536325606792104
4466,-1.4464897035363418
4467,-1.4655373225839483
4468,0.0035102964636557488
4469,0.34279601074938704
4470,0.33327220122555623
4471,-2.59529922734586
4472,-1.5583944654411113
4473,-1.8107754178220716
4474,-3.2774420844887278
4475,-1.778632560679199
4476,-1.0155373225839526
4477,-1.1131563702030007
4478,-0.7941087511554095
4479,1.436843629797
4480,-0.9702992273458637
4481,-1.231013513060173
4482,-0.3488706559172954
4483,-0.6619658940125177
4484,-2.85006113210774
4485,-1.617918274964886
4486,-3.24053732258394
4487,-2.913156370203012
4488,-2.8476801797268187
4489,-1.2024420844887018
4490,-1.4167277987744242
4491,-1.189346846393473
4492,-0.19172779877444768
4493,-0.5893468463934646
4494,2.0725579155112612
4495,1.2427960107493767
4496,-0.6429182749649058
4497,2.163034105987478
4498,1.5701769631303222
4499,1.66184362979698
4500,-0.9179182749649009
4501,2.068986486939842
4502,2.295176963130338
4503,-1.1917277987744193
4504,-1.9667277987744427
4505,-2.1595849416315644
4506,-1.5226801797268124
4507,-0.22148970353634212
4508,-1.307203989250592
4509,0.11898648693985692
4510,1.2523198202731827
4511,1.8523198202732019
4512,1.760653153606512
4513,1.2380341059874809
4514,0.9356531536065233
4515,0.7999388678922195
4516,-0.12625160829824367
4517,0.7285102964636749
4518,1.8594626774160474
4519,1.9916055345589108
4520,1.7856531536065177
4521,0.4392245821779639
4522,1.848748391701747
4523,3.67851029646366
4524,2.5011293440827203
4525,0.12255791551129036
4526,0.6927960107493902
4527,1.1951769631303222
4528,3.0999388678922344
4529,-1.2119658940125326
4530,-0.2810135130601559
4531,1.2118436297970128
4532,1.315415058368437
4533,1.1368436297970028
4534,1.2547007726541644
4535,1.1713674393207896
4536,0.9273198202731763
4537,0.30708172503510767
4538,0.802319820273194
4539,-0.15482303686965793
4540,1.6380341059874652
4541,1.8689864869398605
4542,4.014224582177949
4543,0.8392245821779589
4544,0.528510296463665
4545,1.5654150583683872
4546,1.4189864869398718
4547,0.8570817250350906
4548,1.0618436297970106
4549,0.6630341059875065
4550,0.5201769631303286
4551,0.3261293440827302
4552,1.5606531536065198
4553,1.4154150583684206
4554,1.315415058368437
4555,2.0451769631303307
4556,1.7951769631303165
4557,1.351129344082704
4558,2.2463674393207995
4559,2.2558912488446268
4560,2.068986486939835
4561,1.8356531536065468
4562,1.4511293440827302
4563,1.6785102964636351
4564,2.1642245821779618
4565,1.9463674393208024
4566,2.088034105987461
4567,2.082081725035078
4568,1.5427960107493703
4569,2.7416055345589143
4570,1.701129344082716
4571,0.5963674393207903
4572,-0.05125160829822306
4573,1.7630341059874652
4574,0.8511293440827252
4575,0.842796010749371
4576,-0.20958494163158292
4577,1.9713674393208152
4578,2.167796010749381
4579,1.1642245821779547
4580,1.6356531536065155
4581,1.25351029646367
4582,-1.0762516082982394
4583,-1.9048230368696686
4584,0.7535102964636486
4585,3.145176963130332
4586,-0.5214897035363357
4587,-0.27268017972682657
4588,0.21779601074937105
4589,0.6070817250351013
4590,1.302319820273187
4591,1.785653153606539
4592,3.7380341059874667
4593,2.0773198202732033
4594,2.713034105987461
4595,-0.5952992273458726
4596,0.22017696313034207
4597,-0.7429182749649108
4598,0.040415058368427736
4599,4.215415058368411
4600,-0.7393468463934632
4601,-1.5238706559173032
4602,-1.2774420844887011
4603,-0.9262516082982586
4604,0.32136743932080947
4605,-0.32387065591729325
4606,0.5927960107493888
4607,0.04041505836844195
4608,0.23684362979699003
4609,-0.2429182749648895
4610,1.5463674393208002
4611,-0.050061132107753537
4612,0.7320817250350871
4613,1.986843629796983
4614,2.590415058368439
4615,-2.0000611321077777
4616,1.2547007726541324
4617,1.6035102964636714
4618,2.453510296463673
4619,0.9773198202732054
4620,2.0142245821779525
4621,-3.550061132107764
4622,-1.8488706559172847
4623,-1.134584941631573
4624,0.1880341059874766
4625,0.6868436297969964
4626,-3.719108751155378
4627,-0.8714897035363158
4628,-3.188156370203
4629,-0.3393468463934681
4630,0.4630341059874752
4631,0.5475579155112946
4632,-0.1500611321077585
4633,0.04398648693984697
4634,0.060653153606519794
4635,0.7939864869398754
4636,1.1356531536065226
4637,0.8106531536065305
4638,0.8773198202731862
4639,1.247557915511301
4640,1.4189864869398683
4641,1.7142245821779625
4642,0.7273198202731876
4643,0.853510296463682
4644,-1.3762516082982224
4645,-1.0429182749648973
4646,0.8047007726541437
4647,1.1285102964636842
4648,1.468986486939862
4649,0.8713674393208066
4650,1.916605534558915
4651,1.043986486939854
4652,0.6523198202731919
4653,2.677319820273201
4654,1.2011293440827089
4655,1.026129344082726
4656,0.32374839170177694
4657,-1.5988706559172954
4658,-2.098870655917274
4659,0.9927960107493821
4660,1.0082722012255765
4661,0.6166055345589037
4662,1.1630341059874922
4663,3.1927960107493725
4664,1.465415058368432
4665,0.05470077265415085
4666,-2.729823036869675
4667,0.11898648693986225
4668,2.2380341059874826
4669,3.404700772654154
4670,2.2927960107493757
4671,5.392796010749382
4672,0.11779601074939983
4673,1.8904150583684398
4674,3.974938867892238
4675,1.7308912488446335
4676,3.951129344082725
4677,2.9023198202731972
4678,2.1737483917017713
4679,3.5725579155112843
4680,-1.375061132107767
4681,1.9618436297970145
4682,5.180891248844617
4683,0.03327220122559282
4684,1.892796010749402
4685,2.827319820273198
4686,2.889224582177956
4687,7.486843629796999
4688,4.007081725035089
4689,6.064224582177955
4690,1.0023198202731898
4691,0.07374839170176628
4692,-1.5881563702029862
4693,3.5999388678922433
4694,1.502319820273204
4695,-1.7988706559172787
4696,-0.46434684639348056
4697,-5.495299227345844
4698,-2.8691087511553626
4699,-1.2964897035363325
4700,-1.031013513060131
4701,-0.731013513060141
4702,-2.119108751155377
4703,0.00708172503510518
4704,1.254700772654143
4705,0.46184362979700566
4706,-1.6214897035363336
4707,-4.079823036869666
4708,-2.100061132107756
4709,-0.30482303686965473
4710,0.3618436297970131
4711,-2.148870655917273
4712,-0.4524420844887054
4713,-1.2952992273458452
4714,0.2677960107494002
4715,-1.6679182749648849
4716,-2.520299227345859
4717,-4.373870655917273
4718,-3.83101351306012
4719,-4.432203989250601
4720,-4.559584941631562
4721,-2.096489703536342
4722,-0.8393468463928322
4723,1.1511293440827117
4724,-1.1619658940126705
4725,-0.9476801797268255
4726,-2.938156370203072
4727,-3.036965894012515
4728,-2.3607754178220386
4729,-0.889346846393444
4730,-1.5036325606791703
4731,0.9308912488446239
4732,1.2916055345589257
4733,1.8047007726541437
4734,0.417796010749381
4735,2.2820817250351286
4736,4.953510296463659
4737,3.0713674393208112
4738,1.5558912488446204
4739,4.0439864869399145
4740,5.949938867892243
4741,4.110653153606549
4742,5.696367439320818
4743,2.7499388678922294
4744,-0.14648970353635882
4745,-2.474094658938334
4746,-1.3588005412960733
4747,-1.7588005412942103
4748,-1.5693887765867398
4749,-1.6105652471755008
4750,-1.5505652471771523
4751,-3.0482123059997157
4752,-3.6705652471781693
4753,-2.4752711295297605
4754,-2.8752711295305566
4755,-2.1246828942351286
4756,0.5835523998829704
4757,0.0576700469300242
4758,-2.7811534824708684
4759,-1.7564476001174647
4760,2.53531710576487
4761,0.058846517529755005
4762,-4.304682894233142
4763,-1.4670358354118793
4764,0.2717876939992223
4765,-0.6293887765881685
4766,-0.5811534824785269
4767,-1.282329953064215
4768,0.04237592930483558
4769,2.1647288704765497
4770,5.297670046940182
4771,7.57296416459498
4772,3.8706112234117303
4773,4.880022988107443
4774,1.289434752821414
4775,-0.7940946589432727
4776,3.9059053410484115
4777,-0.21527112953236127
4778,-2.0411534824716657
4779,-0.08468289422590658
4780,0.6259053410581892
4781,-3.4112374294858956
4782,-3.9005231437716077
4783,-3.8945707628192086
4784,-4.913618381866856
4785,-5.181475524723988
4786,-3.5600469532954264
4787,-3.8040945723430273
4788,-2.492189810438269
4789,-0.8826660009144671
4790,-2.2052850485335096
4791,-0.3731421913906523
4792,-0.050523143771618706
4793,1.9887625705141048
4794,0.46138161813316714
4795,3.4542387609902825
4796,5.564953046704586
4797,6.1828101895616925
4798,5.770905427656954
4799,4.393524475275997
4800,7.281619713371246
4801,6.437572094323642
4802,1.3732863800379231
4803,1.48876257051411
4804,3.919714951466485
4805,0.5256673324188803
4806,-2.800523143771617
4807,-2.4517136199620744
4808,3.2482863800379036
4809,-0.3874279056763683
4810,-0.20171361996209392
4811,-2.056475524724007
4812,-2.7124279056763747
4813,-2.8921898104382446
4814,-2.415999334247756
4815,-2.7136183818668407
4816,0.8637625705141101
4817,-0.04933266758111721
4818,1.6804292371807712
4819,0.17923876099030167
4820,0.39828638003791106
4821,-2.387427905676333
4822,-3.776713619962109
4823,-3.025523143771613
4824,-1.0612374294858995
4825,-1.8290945723430436
4826,-0.7612374294858864
4827,-1.779094572343034
4828,-2.119570762819233
4829,-0.7909993342478039
4830,-0.5838564771049572
4831,-1.1767136199620882
4832,2.604238760990306
4833,1.4732863800379086
4834,-1.0874279056763605
4835,-2.3969517152001902
4836,-2.725523143771607
4837,-1.6886183818668599
4838,2.159000665752181
4839,-1.1076660009144756
4840,-2.8088564771049462
4841,-3.0457612390096998
4842,-3.343380286628747
4843,-1.4243326675811545
4844,0.2066197133712535
4845,0.49947685622838733
4846,-0.36123742948591797
4847,0.6209054276569574
4848,-0.4921898104382656
4849,-2.180285048533488
4850,-1.3481421913906324
4851,-6.070761239009686
4852,-6.34338028662876
4853,-4.177904096152565
4854,-3.6326660009144476
4855,-3.2469517152001703
4856,-3.9195707628192196
4857,-4.221951715200195
4858,-1.419570762819209
4859,-2.1576660009144852
4860,-1.4874279056763733
4861,1.4268578086093484
4862,4.432810189561732
4863,1.539953046704575
4864,0.031619713371231484
4865,1.6518578086093534
4866,-0.6612374294859045
4867,1.6649530467045892
4868,1.9780482847998329
4869,-0.09695171520018775
4870,-0.9898088580573123
4871,0.7470959038474447
4872,0.14828638003790928
4873,-1.0374279056763385
4874,-2.811237429485889
4875,-1.9779040961525638
4876,-0.27790409615254674
4877,1.3304292371807662
4878,1.907810189561733
4879,2.905429237180776
4880,2.5697149514664694
4881,0.14352447527600987
4882,-0.4017136199620701
4883,-0.4707612390096969
4884,0.561381618133165
4885,1.2554292371807705
4886,2.3090006657522224
4887,2.218524475276002
4888,2.148286380037913
4889,1.670905427656976
4890,1.1923339990855446
4891,1.162572094323643
4892,-0.43504695329542287
4893,0.16971495146648863
4894,3.4578101895617195
4895,0.8887625705140998
4896,-1.6183802866287351
4897,-0.31480885805730807
4898,-3.193380286628745
4899,-1.9755231437715821
4900,-1.3588564771049576
4901,-2.1029040961525673
4902,-0.3231421913906374
4903,-0.12790409615255172
4904,-0.5850469532954037
4905,-0.39218981043828194
4906,-0.1612374294858867
4907,0.1840006657522011
4908,-0.990999334247789
4909,-1.701713619962085
4910,0.13519114194263793
4911,0.08876257051413106
4912,0.6268578086093441
4913,0.5316197133712635
4914,1.2328101895617607
4915,0.6899530467045807
4916,-0.10409457234301556
4917,-0.4695707628192274
4918,-1.9148088580573273
4919,-0.11480885805731234
4920,-0.18504695329541576
4921,-0.03504695329542429
4922,0.12090542765695744
4923,0.516143522895053
4924,0.9256673324188824
4925,1.1387625705140891
4926,-0.8945707628191961
4927,-0.17909457234301485
4928,0.4482863800378851
4929,-1.0659993342477847
4930,-0.6838564771049462
4931,-0.8421898104382812
4932,-0.6481421913906686
4933,0.5125720943236232
4934,0.21138161813316714
4935,-3.629094572343032
4936,-2.733856477104954
4937,-0.881475524723971
4938,-0.06718981043828265
4939,-0.17909457234302195
4940,-0.18742790567637613
4941,1.8601911419426749
4942,0.14114352289507082
4943,-2.0624279056763655
4944,-2.265999334247791
4945,-2.1945707628192324
4946,-1.1767136199620758
4947,-1.0064755247239852
4948,-0.8350469532954143
4949,-0.07671361996209924
4950,-1.1850469532954122
4951,-0.15171361996208432
4952,-0.10290409615257445
4953,-0.11242790567637684
4954,-2.423142191390646
4955,-2.0279040961525574
4956,0.15542923718079393
4957,-0.5921898104382812
4958,-2.352904096152546
4959,-0.21718981043828478
4960,-0.9255231437716169
4961,-0.7100469532954037
4962,-0.0731421913906587
4963,2.610191141942682
4964,2.385191141942663
4965,0.3304292371807911
4966,0.14590542765694892
4967,1.392333999085551
4968,0.843524475275995
4969,0.9911435228950651
4970,0.7459054276569574
4971,0.5625720943236416
4972,0.6101911419426962
4973,2.3066197133712443
4974,0.22685780860936333
4975,-0.8838564771049491
4976,-0.7802850485335
4977,0.3018578086093413
4978,1.3566197133712379
4979,1.6601911419426898
4980,0.669714951466478
4981,0.32447685622838307
4982,0.0732863800379242
4983,-1.2767136199620772
4984,-0.05290409615254177
4985,0.3840006657522075
4986,-0.1802850485335128
4987,1.5209054276569702
4988,0.03519114194267914
4989,1.7578101895617309
4990,2.1566197133712492
4991,0.4506673324188739
4992,1.2982863800379398
4993,0.5816197133712535
4994,0.23042923718078612
4995,-0.06718981043827199
4996,-1.8826660009144511
4997,-3.280285048533507
4998,-1.586237429485898
4999,-0.4695707628192274
5000,-0.4362374294858711
5001,-2.094570762819224
5002,-0.8195707628192181
5003,-0.15290409615256095
5004,-1.1826660009144447
5005,-0.7112374294858803
5006,0.7840006657522132
5007,0.597095903847439
5008,0.02328638003793415
5009,-1.6064755247239688
5010,-2.0731421913906445
5011,-2.225523143771607
5012,-0.901713619962063
5013,-2.4612374294858874
5014,-1.6588564771049406
5015,-1.2136183818668336
5016,-2.1862374294858924
5017,-5.577904096152556
5018,-4.952904096152546
5019,-3.1290945723430355
5020,-3.0040945723430212
5021,-1.1064755247239706
5022,1.770905427656956
5023,-0.5290945723430198
5024,0.6625720943236342
5025,-0.22195171520016999
5026,-0.3136183818668421
5027,-1.867189810438255
5028,0.26257209432362316
5029,-0.3648088580573141
5030,-1.6755231437715956
5031,0.8399530467045757
5032,-1.111237429485886
5033,1.1078101895617376
5034,-1.7255231437715945
5035,-0.03742790567637222
5036,-0.6374279056763648
5037,2.0875720943236526
5038,-0.239808858057307
5039,-1.455285048533506
5040,-0.09933266758111436
5041,-1.179094572343022
5042,-0.9279040961525489
5043,1.6435244752760259
5044,-1.9576660009144629
5045,-0.4052850485335142
5046,1.531619713371267
5047,-0.4493326675811318
5048,2.8030482847998464
5049,4.262572094323655
5050,1.5970959038474497
5051,0.2590006657522075
5052,-0.343380286628749
5053,0.5768578086093417
5054,1.8340006657522085
5055,0.37209590384744295
5056,-1.3564755247239795
5057,0.08161971337126772
5058,-1.2302850485335028
5059,-1.1279040961525428
5060,-1.6290945723430248
5061,1.105429237180772
5062,0.274476856228409
5063,-0.9993326675811094
5064,-1.1267136199620786
5065,2.0387625705141232
5066,0.9387625705141112
5067,-0.9493326675811229
5068,1.476857808609358
5069,2.6244768562283944
5070,1.6316197133712578
5071,-0.6517136199620808
5072,2.089953046704588
5073,0.9697149514664964
5074,1.664953046704598
5075,0.33161971337126595
5076,2.520905427656981
5077,3.81733399908555
5078,2.874476856228407
5079,3.8375720943236544
5080,3.6018578086093687
5081,3.349476856228396
5082,2.6959054276569816
5083,2.6387625705141335
5084,4.037572094323652
5085,4.410191141942692
5086,3.173286380037913
5087,1.4304292371814213
5088,-1.8790945723430355
5089,-0.19218981043841588
5090,-0.9779040961525727
5091,-1.6683802866288175
5092,-0.36718981043826204
5093,-1.9909993342477854
5094,-0.5195707628191908
5095,-2.5338564771049175
5096,-0.9993326675811236
5097,3.561381618133179
5098,3.174476856228397
5099,-0.11242790567636618
5100,-2.5481421913906184
5101,-1.5767136199620886
5102,0.7411435228950634
5103,2.7256673324188725
5104,0.6137625705141669
5105,-2.080285048533506
5106,-0.9195707628191983
5107,-3.533856477104931
5108,-5.980285048533517
5109,-4.576713619962106
5110,-2.4043185753640817
5111,-4.189024457721821
5112,-3.4890244577199567
5113,-4.199612693012487
5114,-5.340789163601247
5115,-5.2807891636029
5116,-4.6784362224254625
5117,-4.800789163603916
5118,-0.8054950459555066
5119,5.394504954043697
5120,5.0450931893391235
5121,0.553328483457225
5122,-2.0725538694957226
5123,-4.711377398896616
5124,-2.3866715165432133
5125,1.1050931893391258
5126,1.0286226011040078
5127,-3.23490681065889
5128,-2.097259751837626
5129,0.9415637775734744
5130,-1.7596126930139153
5131,-3.2113773989042755
5132,0.1874461305100379
5133,-1.6878479871209109
5134,-3.965495045949197
5135,-1.6325538694855677
5136,-3.2572597518307678
5137,-2.9596126930140176
5138,-2.9502009283183046
5139,-2.540789163604334
5140,-0.9243185753690195
5141,-1.6243185753773357
5142,-1.845495045958108
5143,-1.1713773988974143
5144,-0.31490681065165305
5145,1.7956814246324413
5146,1.858538654088358
5147,-2.3307470601973552
5148,-0.3247946792449561
5149,0.25615770170739793
5150,4.388300558850267
5151,5.509729130278828
5152,3.9656815112312245
5153,5.4775862731359855
5154,1.3871100826597846
5155,2.2644910350407432
5156,-1.0033661078163991
5157,3.3192529398026345
5158,2.75853865408836
5159,1.231157701707419
5160,0.6240148445645364
5161,0.6347291302788367
5162,0.15258627313594353
5163,0.9406815112312081
5164,0.06330055885025132
5165,0.9513957969454996
5166,5.607348177897897
5167,5.143062463612175
5168,3.658538654088364
5169,0.28949103504074003
5170,2.795443415993134
5171,-0.13074706019736482
5172,0.7180624636121777
5173,1.1180624636121568
5174,3.3823481778978834
5175,3.5680624636121596
5176,0.7133005588502463
5177,2.857348177897876
5178,-1.5224137268639915
5179,-4.8462232506735
5180,-3.8438422982925875
5181,-1.666461345911637
5182,-0.2795565840068637
5183,-1.349794679244976
5184,-1.250985155435444
5185,-0.7319375363878358
5186,-0.11765182210207925
5187,-1.2069375363878567
5188,1.144252939802639
5189,0.008538654088354747
5190,-1.0593184887687919
5191,1.9085386540883675
5192,3.7906815112312167
5193,2.050205320755019
5194,0.7787767493264504
5195,1.5859196064692966
5196,2.3930624636121642
5197,1.8740148445645595
5198,2.3430624636121635
5199,-0.4176518221021066
5200,-0.8271756316259378
5201,-1.4557470601973552
5202,-1.6188422982926056
5203,-0.07122325067356527
5204,-0.8378899173402203
5205,0.26091960646930623
5206,0.22401484456455378
5207,3.6263957969455074
5208,2.4454434159930987
5209,-0.7236042030544922
5210,1.9692529398026402
5211,2.0085386540883334
5212,2.490681511231209
5213,0.4775862731359872
5214,-0.9105089649592344
5215,-0.3783661078163796
5216,-0.6009851554354348
5217,2.726395796945493
5218,0.3918719874216876
5219,-0.6628899173401912
5220,1.1228243683740828
5221,-0.3497946792449653
5222,-1.0521756316259427
5223,-0.14979467924495893
5224,1.6121100826597683
5225,0.48234817789787954
5226,1.9966338921836027
5227,3.002586273135986
5228,0.10972913027882925
5229,0.301395796945485
5230,-0.2783661078163959
5231,0.9085386540883498
5232,1.0347291302788406
5233,0.6478243683740885
5234,2.372824368374065
5235,2.6799672255169398
5236,2.0168719874216983
5237,1.118062463612162
5238,3.4323481778979144
5239,2.4585386540883647
5240,2.3918719874216876
5241,1.391871987421709
5242,1.7002053207550176
5243,1.9775862731359837
5244,3.2752053207550276
5245,2.9394910350407244
5246,1.9133005588502634
5247,2.3680624636121834
5248,1.499014844564556
5249,4.731157701707417
5250,3.3252053207550247
5251,1.9787767493264745
5252,1.9883005588502556
5253,2.218062463612167
5254,2.0406815112312273
5255,3.462110082659798
5256,1.0323481778978945
5257,0.9347291302788285
5258,0.7394910350407393
5259,-0.3724137268640284
5260,1.2585386540883512
5261,2.1513957969455184
5262,2.454967225516942
5263,6.0763957969455085
5264,1.3942529398026693
5265,1.1109196064692952
5266,1.2668719874216876
5267,2.546633892183614
5268,1.841871987421701
5269,1.2847291302788477
5270,0.5775862731359709
5271,0.6085386540883633
5272,0.3537767493264532
5273,-0.22122325067353543
5274,-0.5319375363878294
5275,0.5049672255168929
5276,1.858538654088381
5277,2.096633892183597
5278,1.801395796945517
5279,1.9025862731360128
5280,1.259729130278835
5281,1.4656815112312387
5282,1.3002053207550262
5283,0.9549672255169277
5284,1.7549672255169426
5285,0.48472913027883635
5286,0.7347291302788257
5287,1.1906815112312117
5288,1.0859196064693073
5289,-1.7045565840068662
5290,0.10853865408834196
5291,-0.12479467924494614
5292,0.39068151123123585
5293,1.1180624636121408
